date,ZC0.25,ZC0.5,ZC1,ZC2,ZC3,ZC4,ZC5,ZC7,ZC10,ZC15,ZC20,ZC25
1989-11-30,0.1065,,,,,,,,,,,
1989-12-01,0.10619999999999999,,,,,,,,,,,
1989-12-04,0.10619999999999999,,,,,,,,,,,
1989-12-05,0.1058,,,,,,,,,,,
1989-12-06,0.1048,,,,,,,,,,,
1989-12-07,0.1045,,,,,,,,,,,
1989-12-08,0.1047,,,,,,,,,,,
1989-12-11,0.1043,,,,,,,,,,,
1989-12-12,0.10400000000000001,,,,,,,,,,,
1989-12-13,0.1038,,,,,,,,,,,
1989-12-14,0.10369999999999999,,,,,,,,,,,
1989-12-15,0.1039,,,,,,,,,,,
1989-12-18,0.1076,,,,,,,,,,,
1989-12-19,0.10710000000000001,,,,,,,,,,,
1989-12-20,0.10710000000000001,,,,,,,,,,,
1989-12-21,0.106,,,,,,,,,,,
1989-12-22,0.10619999999999999,,,,,,,,,,,
1989-12-25,0.10619999999999999,,,,,,,,,,,
1989-12-26,0.1082,,,,,,,,,,,
1989-12-27,0.10769999999999999,,,,,,,,,,,
1989-12-28,0.109,,,,,,,,,,,
1989-12-29,0.1092,,,,,,,,,,,
1990-01-01,0.1092,,,,,,,,,,,
1990-01-02,0.115,,,,,,,,,,,
1990-01-03,0.1124,,,,,,,,,,,
1990-01-04,0.1125,,,,,,,,,,,
1990-01-05,0.1119,,,,,,,,,,,
1990-01-08,0.11199999999999999,,,,,,,,,,,
1990-01-09,0.1114,,,,,,,,,,,
1990-01-10,0.1112,,,,,,,,,,,
1990-01-11,0.1108,,,,,,,,,,,
1990-01-12,0.1105,,,,,,,,,,,
1990-01-15,0.1104,,,,,,,,,,,
1990-01-16,0.11019999999999999,,,,,,,,,,,
1990-01-17,0.10460000000000001,,,,,,,,,,,
1990-01-18,0.1101,,,,,,,,,,,
1990-01-19,0.10980000000000001,,,,,,,,,,,
1990-01-22,0.1045,,,,,,,,,,,
1990-01-23,0.105,,,,,,,,,,,
1990-01-24,0.1103,,,,,,,,,,,
1990-01-25,0.1099,,,,,,,,,,,
1990-01-26,0.1041,,,,,,,,,,,
1990-01-29,0.10980000000000001,,,,,,,,,,,
1990-01-30,0.10779999999999999,,,,,,,,,,,
1990-01-31,0.109,,,,,,,,,,,
1990-02-01,0.1084,,,,,,,,,,,
1990-02-02,0.1085,,,,,,,,,,,
1990-02-05,0.1085,,,,,,,,,,,
1990-02-06,0.1084,,,,,,,,,,,
1990-02-07,0.10949999999999999,,,,,,,,,,,
1990-02-08,0.11,,,,,,,,,,,
1990-02-09,0.1101,,,,,,,,,,,
1990-02-12,0.1099,,,,,,,,,,,
1990-02-13,0.10980000000000001,,,,,,,,,,,
1990-02-14,0.1096,,,,,,,,,,,
1990-02-15,0.1096,,,,,,,,,,,
1990-02-16,0.10949999999999999,,,,,,,,,,,
1990-02-19,0.1094,,,,,,,,,,,
1990-02-20,0.1091,,,,,,,,,,,
1990-02-21,0.10800000000000001,,,,,,,,,,,
1990-02-22,0.1074,,,,,,,,,,,
1990-02-23,0.1061,,,,,,,,,,,
1990-02-26,0.1054,,,,,,,,,,,
1990-02-27,0.10460000000000001,,,,,,,,,,,
1990-02-28,0.1052,,,,,,,,,,,
1990-03-01,0.1051,,,,,,,,,,,
1990-03-02,0.10550000000000001,,,,,,,,,,,
1990-03-05,0.1063,,,,,,,,,,,
1990-03-06,0.1063,,,,,,,,,,,
1990-03-07,0.1061,,,,,,,,,,,
1990-03-08,0.1057,0.1143,,0.10426620003071085,0.10597506640974053,,0.10523632403616556,,0.09893660508366242,,,
1990-03-09,0.1061,0.11560000000000001,,0.1044217445838318,0.1055840631396543,,0.1054950162943935,,0.0987458388684539,,,
1990-03-12,0.10679999999999999,0.1168,,0.10545075121939673,0.10599986659618676,,0.10622719151474458,,0.09806028317475235,,,
1990-03-13,0.1076,0.1175,,0.10573627449671008,0.10629021783999737,,0.10652103670464785,,0.09791958050736693,,,
1990-03-14,0.1075,0.1168,,0.10531422732355056,0.10551281840041682,,0.10588748849188145,,0.0982483995557688,,,
1990-03-15,0.10640000000000001,0.115,,0.10495735369503967,0.10517400966833268,,0.10555363229066872,,0.09531072523452,,,
1990-03-16,0.10619999999999999,0.1143,,0.10452412976588832,0.10436719480541412,,0.10504264463436397,,0.09551529679197102,,,
1990-03-19,0.107,0.11560000000000001,,0.10503079736868948,0.10545404781369161,,0.10534985332478675,,0.09622359094794697,,,
1990-03-20,0.1073,0.1168,,0.10384409132372974,0.1042309743118981,,0.10490941834356371,,0.09512994260642449,,,
