date,ZC0.25,ZC0.5,ZC1,ZC2,ZC3,ZC4,ZC5,ZC7,ZC10,ZC15,ZC20,ZC25
1995-02-23,0.0493,,0.056299999999999996,0.06302611722804174,0.06646863378353962,,0.0689725466215998,0.0744289121494135,0.0742292690936277,,,
1995-02-24,0.0493,,0.056299999999999996,0.06336775824572771,0.06700147113662935,,0.06945282387628393,0.07495559682866904,0.07479498075490931,,,
1995-02-27,0.0493,,0.0556,0.06247904434402862,0.06619813254582296,,0.06857489953243312,0.07411316849002203,0.07374114127377251,,,
1995-02-28,0.0493,,0.055999999999999994,0.0626940850889095,0.06647986457238186,,0.06885297545256508,0.07454102883039604,0.07425023187440138,,,
1995-03-01,0.05,,0.0562,0.06253254870651048,0.06588080559721354,,0.06856819055212271,0.07398608773028381,0.07367468813957712,,,
1995-03-02,0.049400000000000006,,0.0557,0.06258972963034348,0.0662767820665271,,0.06878295826543002,0.0745807397716749,0.07419988715897663,,,
1995-03-03,0.049400000000000006,,0.0557,0.06240345308708117,0.06633878572656626,,0.06886162461683032,0.07509621156254953,0.07469821161635903,,,
1995-03-06,0.049400000000000006,,0.055,0.06132884259329319,0.06513552355707519,,0.06850201173000658,0.07487043959541251,0.07434797947468907,,,
1995-03-07,0.0493,,0.055,0.062156411799742184,0.06623752862633836,,0.06986738413539317,0.07582307520101828,0.07521753416365362,,,
1995-03-08,0.049400000000000006,,0.055,0.061318502328850055,0.06544727720765509,,0.0696116354336147,0.07514856117145396,0.07512271404658555,,,
1995-03-09,0.0493,,0.0538,0.061024621991302874,0.06511255045239994,,0.06926009210893724,0.07522505400224233,0.07508774925614303,,,
1995-03-10,0.0493,,0.054299999999999994,0.06034762682652173,0.06446491731347148,,0.06861749223350144,0.07455144018121396,0.07441709501423288,,,
1995-03-13,0.0493,,0.054299999999999994,0.060326959279240366,0.06454090255897049,,0.06843182747604581,0.07451858092656494,0.07475348350516087,,,
1995-03-14,0.0495,,0.0545,0.06040353920853403,0.06420052826943734,,0.06776546903869951,0.07309405266643654,0.07370803319034347,,,
1995-03-15,0.0495,,0.0547,0.060542110930325466,0.06453303298251489,,0.06837325542087846,0.0733650037904845,0.07368280555327722,,,
1995-03-16,0.0495,,0.0537,0.059694202822846876,0.06359553619255998,,0.06706961972076364,0.07213344357122442,0.07237380918393033,,,
1995-03-17,0.0495,,0.0537,0.05925009844511786,0.06328232770172648,,0.06679542026637209,0.07226673807902406,0.07229281140769594,,,
1995-03-20,0.0487,,0.0537,0.059260424206420304,0.06309983492461435,,0.0667537045883051,0.0721522354980122,0.07229444222618531,,,
1995-03-21,0.048799999999999996,,0.0533,0.058807720870649005,0.062378748036106435,,0.06617777335017716,0.07172068768612982,0.07226945485057867,,,
1995-03-22,0.048799999999999996,,0.053099999999999994,0.058978853315401425,0.06267564491509292,,0.06639417881909515,0.07239766813497917,0.0728136608811285,,,
1995-03-23,0.049400000000000006,,0.0533,0.058250420700844296,0.061824548271829594,,0.0660170524405026,0.07221425431382222,0.07266353558273297,,,
1995-03-24,0.048499999999999995,,0.052199999999999996,0.05725088746508722,0.06099230546839984,,0.06522588772892512,0.07183483791013057,0.0725399167010996,,,
1995-03-27,0.0481,,0.0526,0.057373407432558476,0.061245625010494686,,0.06584103007365538,0.07186434137126718,0.07271811947535278,,,
1995-03-28,0.048799999999999996,,0.0528,0.05757387353823984,0.06148945967449815,,0.0658178313096025,0.07200504444410583,0.07259840970573217,,,
1995-03-29,0.0489,,0.0506,0.057864967147675195,0.06153667156250031,,0.06588757039783388,0.07210529272820798,0.07277180582952103,,,
1995-03-30,0.046900000000000004,,0.0506,0.05640979708419569,0.06004667258644525,,0.06456562061108162,0.07194928813398493,0.07276117083661471,,,
1995-03-31,0.0462,,0.0487,0.0559994876500709,0.05928202007981764,,0.06414522466043815,0.0720348464047198,0.07324547957922123,,,
1995-04-03,0.046,,0.049400000000000006,0.0552270020362613,0.05922315594863892,,0.06374704619781713,0.07106745600970132,0.0723925464168611,,,
1995-04-04,0.045599999999999995,,0.0487,0.055308374920105985,0.060067839408050716,,0.06376585121333278,0.07053650805214318,0.07167117423103253,,,
1995-04-05,0.045599999999999995,,0.048799999999999996,0.05528496164315966,0.05989563231275152,,0.0638569838741021,0.07051281301994128,0.0714171229878966,,,
1995-04-06,0.0444,,0.0481,0.0549848020937298,0.059516663127572755,,0.06389258365323203,0.0706893502621273,0.07160011542913369,,,
1995-04-07,0.0449,,0.048,0.05477105174193908,0.05930301820844197,,0.06374789508968282,0.07114871924005284,0.07199514779213834,,,
1995-04-10,0.0458,,0.049,0.055856889570866874,0.060007223989750225,,0.06457325956535698,0.07133649484994242,0.0723389833323762,,,
1995-04-11,0.045599999999999995,,0.0493,0.05609599570859225,0.06003387300757734,,0.06474228661001291,0.07155084117082433,0.07276136359011076,,,
1995-04-12,0.045599999999999995,,0.048799999999999996,0.05567684763299763,0.05993330070786329,,0.06452573820669105,0.0711890603620513,0.0722233825680092,,,
1995-04-13,0.045599999999999995,,0.0475,0.05520778810172211,0.05973427883573157,,0.06405939144023232,0.07078422099349013,0.07180268267865197,,,
1995-04-14,0.045599999999999995,,0.0475,0.05520778810172211,0.05973427883573157,,0.06405939144023232,0.07078422099349013,0.07180268267865197,,,
1995-04-17,0.045,,0.0475,0.05520778810172211,0.05973427883573157,,0.06405939144023232,0.07078422099349013,0.07147688431455923,,,
1995-04-18,0.0437,,0.046799999999999994,0.05451545716456274,0.05906096262221938,,0.06358910389985839,0.07046817011539108,0.07163458130028455,,,
1995-04-19,0.045,,0.0481,0.054386921626325524,0.059113269415673964,,0.06400627752872179,0.071183305326179,0.07252820295297768,,,
1995-04-20,0.044500000000000005,,0.048,0.05452364971659285,0.05906725501571475,,0.06384504366976684,0.07095476815879609,0.07225542379128136,,,
1995-04-21,0.045,,0.0482,0.05436356879933402,0.05894126793168808,,0.0634662807739157,0.07084615808178585,0.0722415070364677,,,
1995-04-24,0.044500000000000005,,0.0481,0.05420144549552197,0.05876834281348686,,0.06330541010260204,0.07068070126773507,0.07190765821924061,,,
1995-04-25,0.0447,,0.0482,0.0543120480547048,0.05896465549659391,,0.06326704645268544,0.07065121292204068,0.07218649822876899,,,
1995-04-26,0.0443,,0.0475,0.0532803970065443,0.05828356479769692,,0.06271053797598891,0.0701036638707695,0.0717822503047365,,,
1995-04-27,0.0444,,0.0475,0.05341426614071776,0.058438385448517094,,0.06273749362668202,0.07005260707425509,0.07197056854576167,,,
1995-04-28,0.044199999999999996,,0.046900000000000004,0.05363649189952069,0.05855963894291638,,0.06275730457011464,0.07021367377513998,0.07177634061765281,,,
1995-05-01,0.044199999999999996,,0.046900000000000004,0.05363649189952069,0.05855963894291638,,0.06275730457011464,0.07021367377513998,0.07211828078574944,,,
1995-05-02,0.044199999999999996,,0.0472,0.05357686112417048,0.05888672556667296,,0.06261443294812552,0.0711192984289497,0.07183357562196124,,,
1995-05-03,0.0444,,0.045599999999999995,0.05314601384117257,0.05811498208576715,,0.061868517324931815,0.07037170205749388,0.07129300464073096,,,
1995-05-04,0.044199999999999996,,0.045,0.05237896486106841,0.05749553475732028,,0.06139893157948473,0.06984811914284794,0.07092655500349498,,,
1995-05-05,0.0443,,0.0462,0.05204875243103757,0.05747292429879125,,0.06110379487846118,0.06960976667953322,0.07073661216932337,,,
1995-05-08,0.0444,,0.046799999999999994,0.05157017321993629,0.056690314459447944,,0.06048501524370553,0.06891353008024015,0.07036444688025378,,,
1995-05-09,0.044800000000000006,,0.045599999999999995,0.05113843849952149,0.05657120984248354,,0.06005511976996791,0.06858436116768196,0.0699141125884577,,,
1995-05-10,0.0443,,0.045700000000000005,0.05039566460413569,0.05596885030746801,,0.060016792857968015,0.06848671553601826,0.06983488555681872,,,
1995-05-11,0.0443,,0.046799999999999994,0.05150847721568219,0.05694836493055222,,0.060756353691677534,0.06884961873757245,0.06998750450069036,,,
1995-05-12,0.0443,,0.0475,0.05316713717429877,0.05835203130340205,,0.06200159232064295,0.06934658892394152,0.07006771030479908,,,
1995-05-15,0.045,,0.0475,0.05322891366824645,0.05845633932774641,,0.061942880723881766,0.06949132629536314,0.0703714317260995,,,
1995-05-16,0.0443,,0.047400000000000005,0.05248020273871501,0.05726112488859614,,0.06075899633212489,0.06853978271595018,0.06955098642300062,,,
1995-05-17,0.0443,,0.046900000000000004,0.05141335266770275,0.05671557439998165,,0.060192786661540376,0.06859559462208131,0.06962664091589166,,,
1995-05-18,0.0443,,0.0462,0.05145204703062389,0.05663238243045621,,0.06033997275462144,0.06874745081471967,0.06977750514554848,,,
1995-05-19,0.0443,,0.045599999999999995,0.051159008483133706,0.056378659692146726,,0.06016074823968709,0.06867364075534055,0.0699963737022884,,,
1995-05-22,0.0431,,0.045599999999999995,0.050624326880709614,0.05594094488496926,,0.059708228442717726,0.06815301494741921,0.06968942631315223,,,
1995-05-23,0.0437,,0.045,0.050413435306873255,0.05543926563235102,,0.05934738090617242,0.06816471801932478,0.06953029983516679,,,
1995-05-24,0.0443,,0.045599999999999995,0.04967905377855719,0.054497894466211116,,0.058233954659003606,0.06739560412061119,0.06874473606906517,,,
1995-05-25,0.0443,,0.045599999999999995,0.04967905377855719,0.054497894466211116,,0.058233954659003606,0.06739560412061119,0.06814340965545496,,,
1995-05-26,0.0431,,0.0443,0.05013302568033895,0.05355125722919429,,0.058066378876699076,0.06722803203046324,0.06824449779759933,,,
1995-05-29,0.0434,,0.0447,0.04988652543234351,0.05303316923102086,,0.05766934127515899,0.06697881604730616,0.06816167944063123,,,
