date,ZC0.25,ZC0.5,ZC1,ZC2,ZC3,ZC4,ZC5,ZC7,ZC10,ZC15,ZC20,ZC25
1976-01-19,0.10060000000000001,,,,,,,,,,,
1976-01-20,0.1,,,,,,,,,,,
1976-01-21,0.10060000000000001,,,,,,,,,,,
1976-01-22,0.1005,,,,,,,,,,,
1976-01-23,0.09880000000000001,,,,,,,,,,,
1976-01-26,0.0984,,,,,,,,,,,
1976-01-27,0.09720000000000001,,,,,,,,,,,
1976-01-28,0.09720000000000001,,,,,,,,,,,
1976-01-29,0.09630000000000001,,,,,,,,,,,
1976-01-30,0.0944,,,,,,,,,,,
1976-02-02,0.095,,,,,,,,,,,
1976-02-03,0.0925,,,,,,,,,,,
1976-02-04,0.0913,,,,,,,,,,,
1976-02-05,0.0981,,,,,,,,,,,
1976-02-06,0.0894,,,,,,,,,,,
1976-02-09,0.09029999999999999,,,,,,,,,,,
1976-02-10,0.09050000000000001,,,,,,,,,,,
1976-02-11,0.09050000000000001,,,,,,,,,,,
1976-02-12,0.09050000000000001,,,,,,,,,,,
1976-02-13,0.0898,,,,,,,,,,,
1976-02-16,0.0888,,,,,,,,,,,
1976-02-17,0.0877,,,,,,,,,,,
1976-02-18,0.08779999999999999,,,,,,,,,,,
1976-02-19,0.08779999999999999,,,,,,,,,,,
1976-02-20,0.0883,,,,,,,,,,,
1976-02-23,0.08800000000000001,,,,,,,,,,,
1976-02-24,0.08779999999999999,,,,,,,,,,,
1976-02-25,0.0875,,,,,,,,,,,
1976-02-26,0.0873,,,,,,,,,,,
1976-02-27,0.08689999999999999,,,,,,,,,,,
1976-03-01,0.08689999999999999,,,,,,,,,,,
1976-03-02,0.0863,,,,,,,,,,,
1976-03-03,0.0863,,,,,,,,,,,
1976-03-04,0.085,,,,,,,,,,,
1976-03-05,0.08529999999999999,,,,,,,,,,,
1976-03-08,0.0859,,,,,,,,,,,
1976-03-09,0.08560000000000001,,,,,,,,,,,
1976-03-10,0.0855,,,,,,,,,,,
1976-03-11,0.0864,,,,,,,,,,,
1976-03-12,0.087,,,,,,,,,,,
1976-03-15,0.0861,,,,,,,,,,,
1976-03-16,0.0859,,,,,,,,,,,
1976-03-17,0.0859,,,,,,,,,,,
1976-03-18,0.0858,,,,,,,,,,,
1976-03-19,0.0858,,,,,,,,,,,
1976-03-22,0.08560000000000001,,,,,,,,,,,
1976-03-23,0.0852,,,,,,,,,,,
1976-03-24,0.08529999999999999,,,,,,,,,,,
1976-03-25,0.08529999999999999,,,,,,,,,,,
1976-03-26,0.085,,,,,,,,,,,
1976-03-29,0.08449999999999999,,,,,,,,,,,
1976-03-30,0.08439999999999999,,,,,,,,,,,
1976-03-31,0.0839,,,,,,,,,,,
1976-04-01,0.0842,,,,,,,,,,,
1976-04-02,0.0858,,,,,,,,,,,
1976-04-05,0.0859,,,,,,,,,,,
1976-04-06,0.08689999999999999,,,,,,,,,,,
1976-04-07,0.0861,,,,,,,,,,,
1976-04-08,0.0863,,,,,,,,,,,
1976-04-09,0.08839999999999999,,,,,,,,,,,
1976-04-12,0.0877,,,,,,,,,,,
1976-04-13,0.0867,,,,,,,,,,,
1976-04-14,0.08560000000000001,,,,,,,,,,,
1976-04-15,0.085,,,,,,,,,,,
1976-04-16,0.085,,,,,,,,,,,
1976-04-19,0.085,,,,,,,,,,,
1976-04-20,0.0855,,,,,,,,,,,
1976-04-21,0.0855,,,,,,,,,,,
1976-04-22,0.0859,,,,,,,,,,,
1976-04-23,0.10060000000000001,,,,,,,,,,,
1976-04-26,0.10220000000000001,,,,,,,,,,,
1976-04-27,0.1,,,,,,,,,,,
1976-04-28,0.10060000000000001,,,,,,,,,,,
1976-04-29,0.09949999999999999,,,,,,,,,,,
1976-04-30,0.09880000000000001,,,,,,,,,,,
1976-05-03,0.098,,,,,,,,,,,
1976-05-04,0.09910000000000001,,,,,,,,,,,
1976-05-05,0.0989,,,,,,,,,,,
1976-05-06,0.0986,,,,,,,,,,,
1976-05-07,0.09910000000000001,,,,,,,,,,,
1976-05-10,0.09880000000000001,,,,,,,,,,,
1976-05-11,0.09880000000000001,,,,,,,,,,,
1976-05-12,0.0981,,,,,,,,,,,
1976-05-13,0.0981,,,,,,,,,,,
1976-05-14,0.09910000000000001,,,,,,,,,,,
1976-05-17,0.09970000000000001,,,,,,,,,,,
1976-05-18,0.09949999999999999,,,,,,,,,,,
1976-05-19,0.09910000000000001,,,,,,,,,,,
1976-05-20,0.0998,,,,,,,,,,,
1976-05-21,0.1094,,,,,,,,,,,
1976-05-24,0.11019999999999999,,,,,,,,,,,
1976-05-25,0.11,,,,,,,,,,,
1976-05-26,0.1116,,,,,,,,,,,
1976-05-27,0.11630000000000001,,,,,,,,,,,
1976-05-28,0.1139,,,,,,,,,,,
1976-05-31,0.1139,,,,,,,,,,,
1976-06-01,0.1128,,,,,,,,,,,
1976-06-02,0.1175,,,,,,,,,,,
1976-06-03,0.1188,,,,,,,,,,,
1976-06-04,0.1125,,,,,,,,,,,
1976-06-07,0.10859999999999999,,,,,,,,,,,
1976-06-08,0.1081,,,,,,,,,,,
1976-06-09,0.1094,,,,,,,,,,,
1976-06-10,0.1097,,,,,,,,,,,
1976-06-11,0.1092,,,,,,,,,,,
1976-06-14,0.10980000000000001,,,,,,,,,,,
1976-06-15,0.11,,,,,,,,,,,
1976-06-16,0.1094,,,,,,,,,,,
1976-06-17,0.10949999999999999,,,,,,,,,,,
1976-06-18,0.1103,,,,,,,,,,,
1976-06-21,0.1106,,,,,,,,,,,
1976-06-22,0.1106,,,,,,,,,,,
1976-06-23,0.1106,,,,,,,,,,,
1976-06-24,0.11130000000000001,,,,,,,,,,,
1976-06-25,0.11109999999999999,,,,,,,,,,,
1976-06-28,0.11,,,,,,,,,,,
1976-06-29,0.11,,,,,,,,,,,
1976-06-30,0.11,,,,,,,,,,,
1976-07-01,0.1094,,,,,,,,,,,
1976-07-02,0.1094,,,,,,,,,,,
1976-07-05,0.1092,,,,,,,,,,,
1976-07-06,0.10880000000000001,,,,,,,,,,,
1976-07-07,0.10880000000000001,,,,,,,,,,,
1976-07-08,0.1091,,,,,,,,,,,
1976-07-09,0.10949999999999999,,,,,,,,,,,
1976-07-12,0.11,,,,,,,,,,,
1976-07-13,0.1097,,,,,,,,,,,
1976-07-14,0.10980000000000001,,,,,,,,,,,
1976-07-15,0.11019999999999999,,,,,,,,,,,
1976-07-16,0.1106,,,,,,,,,,,
1976-07-19,0.1105,,,,,,,,,,,
1976-07-20,0.1103,,,,,,,,,,,
1976-07-21,0.115,,,,,,,,,,,
1976-07-22,0.10980000000000001,,,,,,,,,,,
1976-07-23,0.10859999999999999,,,,,,,,,,,
1976-07-26,0.11019999999999999,,,,,,,,,,,
1976-07-27,0.1103,,,,,,,,,,,
1976-07-28,0.11,,,,,,,,,,,
1976-07-29,0.1097,,,,,,,,,,,
1976-07-30,0.11,,,,,,,,,,,
1976-08-02,0.11,,,,,,,,,,,
